age,income,employment_length,credit_score,credit_history_length,loan_amount,interest_rate,loan_term_months,loan_purpose,monthly_payment,dti_ratio,num_open_accounts,num_delinquencies,credit_utilization,home_ownership,loan_default
45,18000,13,726,24,4942,12.29,24,education,233.31,85.0,3,0,15.0,OWN,0
50,115100,0,635,32,35192,12.4,24,auto,1663.19,30.6,2,3,41.5,OWN,0
58,65652,4,693,35,47168,16.74,36,major_purchase,1675.57,35.4,4,0,5.6000000000000005,RENT,0
42,52636,0,681,24,46711,11.0,60,debt_consolidation,1015.61,53.6,5,0,35.199999999999996,RENT,0
45,44122,4,682,27,17664,5.04,48,small_business,407.11,56.4,4,4,18.4,OWN,1
51,152426,8,761,27,21814,5.74,36,small_business,661.06,14.6,1,0,25.7,RENT,0
33,74924,3,663,10,38137,15.02,60,debt_consolidation,907.68,48.7,4,0,10.0,OTHER,0
42,28511,10,752,19,15321,16.44,36,debt_consolidation,541.97,69.9,4,0,45.9,MORTGAGE,0
43,18000,8,481,20,9278,9.86,36,small_business,298.77,76.6,7,0,40.6,RENT,1
30,54523,1,768,12,12094,11.53,60,small_business,266.16,47.9,3,1,12.7,RENT,0
69,48989,4,576,50,20391,10.37,12,education,1796.2,85.0,7,4,53.300000000000004,RENT,1
25,19694,0,594,7,10942,8.81,36,home_improvement,346.99,85.0,7,0,7.3999999999999995,MORTGAGE,1
26,47418,2,623,4,25117,4.04,48,medical,567.57,54.8,9,0,34.8,MORTGAGE,0
57,34739,1,766,36,6984,11.91,72,small_business,136.21,29.4,7,0,14.799999999999999,RENT,0
50,49294,13,608,29,15216,17.13,36,home_improvement,543.48,13.2,7,0,36.199999999999996,OWN,0
29,75777,2,627,7,23953,10.68,36,major_purchase,780.57,14.0,6,1,19.2,MORTGAGE,0
49,120038,5,603,31,19786,8.79,84,major_purchase,316.23,11.8,5,0,37.6,RENT,0
59,84569,6,700,35,10779,8.27,48,debt_consolidation,264.52,34.0,3,2,28.9,RENT,0
41,31797,7,739,20,30167,11.99,24,small_business,1419.92,85.0,3,5,17.4,MORTGAGE,1
73,61166,6,816,50,21671,14.6,36,education,746.99,33.9,7,0,8.799999999999999,OWN,0
21,50912,1,850,0,4178,12.13,48,home_improvement,110.29,44.8,7,2,18.4,OTHER,0
50,22042,5,732,25,24803,3.0,24,medical,1066.06,76.1,4,3,12.4,MORTGAGE,0
55,62251,3,709,30,13419,16.97,60,major_purchase,333.28,46.5,5,0,8.799999999999999,MORTGAGE,0
52,149343,4,582,29,12488,13.33,48,home_improvement,337.07,11.2,3,0,41.5,MORTGAGE,0
39,49983,0,832,17,10087,9.28,60,debt_consolidation,210.76,45.4,2,0,40.6,MORTGAGE,0
38,18835,1,697,13,8936,7.88,36,major_purchase,279.53,85.0,6,0,36.4,RENT,0
47,49919,13,656,26,20839,8.21,48,debt_consolidation,510.8,49.8,4,0,23.3,RENT,0
51,23665,1,711,29,26429,13.45,72,medical,536.84,50.0,9,1,41.8,RENT,0
49,82303,2,629,31,20074,3.0,36,major_purchase,583.78,21.0,5,0,50.3,OWN,0
54,67165,1,492,30,35053,12.05,12,medical,3115.24,85.0,5,0,37.0,OWN,0
29,44243,0,725,8,27091,11.12,84,medical,465.57,55.7,5,5,18.2,RENT,0
39,40187,1,787,17,4425,11.07,12,small_business,391.23,27.5,3,0,7.6,RENT,0
30,43159,4,724,11,9494,5.35,72,debt_consolidation,154.45,46.0,3,0,32.7,RENT,0
37,49264,12,679,18,41435,3.18,60,auto,747.85,31.7,4,2,45.4,MORTGAGE,0
54,30842,1,681,34,7416,18.98,48,education,221.66,24.5,7,0,44.6,OTHER,0
43,21318,1,693,22,2658,10.53,60,auto,57.17,50.3,7,0,43.7,MORTGAGE,0
73,97073,4,691,50,64991,17.74,24,debt_consolidation,3236.46,54.7,5,0,20.0,RENT,1
44,38900,2,675,21,22195,13.61,60,small_business,511.96,29.6,3,0,11.5,MORTGAGE,0
42,54188,12,682,22,11179,10.45,60,auto,240.0,46.2,11,5,39.300000000000004,MORTGAGE,0
43,58172,2,804,22,9957,10.93,24,small_business,463.75,25.6,4,0,52.800000000000004,OWN,0
34,59469,3,717,15,28017,14.32,48,major_purchase,770.11,40.3,3,0,20.200000000000003,OWN,0
41,24238,3,688,17,25199,14.77,72,small_business,529.69,85.0,8,1,12.7,MORTGAGE,0
55,18000,7,732,37,22675,11.9,84,debt_consolidation,399.06,85.0,3,0,4.0,MORTGAGE,1
43,34433,4,732,24,15801,14.37,84,medical,299.35,67.8,3,0,34.599999999999994,OTHER,0
32,62157,1,755,11,7358,14.56,60,major_purchase,173.35,23.6,3,0,28.799999999999997,RENT,0
30,31673,0,619,7,17585,11.32,24,small_business,822.21,53.6,5,0,45.300000000000004,RENT,0
36,39618,13,641,18,38009,7.58,48,small_business,920.44,40.5,6,0,51.0,RENT,0
42,175672,8,614,24,12340,11.99,60,auto,274.43,5.9,1,0,30.599999999999998,MORTGAGE,0
56,18000,0,741,36,27467,7.01,36,debt_consolidation,848.23,85.0,4,0,34.1,MORTGAGE,1
25,31162,8,737,7,13585,8.48,60,auto,278.59,85.0,5,0,40.9,MORTGAGE,1
38,152964,4,578,13,31598,11.59,72,medical,611.03,13.9,6,4,25.4,OWN,1
43,47726,3,711,22,9081,9.68,60,auto,191.52,26.9,6,0,8.4,OWN,1
21,32093,0,789,0,18207,15.26,36,education,633.47,73.3,8,2,62.5,MORTGAGE,1
31,98840,7,661,8,24823,7.36,60,major_purchase,495.75,34.5,8,3,44.800000000000004,RENT,1
33,50672,1,705,11,11239,3.0,24,auto,483.07,29.1,5,0,4.8,OTHER,0
32,39775,6,738,10,23244,15.24,36,education,808.5,71.3,5,1,35.199999999999996,RENT,0
44,55018,0,574,26,17664,10.19,60,debt_consolidation,376.96,30.2,7,2,13.600000000000001,MORTGAGE,1
40,33028,7,692,18,17484,10.38,60,small_business,374.76,63.9,8,2,10.299999999999999,OTHER,1
35,26622,0,781,12,11221,6.85,36,debt_consolidation,345.7,85.0,6,0,30.2,RENT,1
47,45790,1,632,26,36248,3.0,84,debt_consolidation,478.96,69.3,1,1,24.7,MORTGAGE,0
62,26726,1,746,42,9305,6.72,36,small_business,286.12,67.3,4,0,25.3,RENT,0
61,49336,0,682,42,21934,12.28,60,education,491.02,60.7,3,0,42.8,OWN,0
21,60635,3,626,2,9952,9.2,72,debt_consolidation,180.38,33.7,4,4,20.8,RENT,1
48,81783,1,672,27,17217,8.67,48,small_business,425.75,11.9,3,1,10.8,RENT,0
39,96447,25,637,19,28282,3.2,48,auto,628.51,21.7,4,0,29.099999999999998,OWN,0
43,38428,4,608,22,14732,17.25,36,auto,527.07,85.0,5,2,37.3,OTHER,1
37,66147,4,659,19,2093,9.76,36,major_purchase,67.3,22.5,6,1,33.5,RENT,0
43,65874,1,685,23,7035,19.37,36,home_improvement,259.19,23.7,10,1,43.8,RENT,0
43,59676,2,666,20,3981,11.47,48,home_improvement,103.8,23.0,2,1,58.599999999999994,MORTGAGE,0
35,36765,0,658,13,18911,16.2,48,home_improvement,537.88,48.2,5,0,45.9,OWN,0
31,26453,7,698,13,17970,7.13,60,education,356.93,31.3,1,0,22.7,MORTGAGE,0
36,66250,2,722,14,14108,3.94,36,auto,416.15,7.5,5,2,20.4,MORTGAGE,0
44,18000,6,588,26,11631,9.25,60,home_improvement,242.85,65.1,8,0,49.2,OWN,1
49,41743,2,659,31,21052,12.24,60,auto,470.85,42.7,1,0,31.3,OWN,0
52,18000,22,522,34,6547,12.67,60,medical,147.86,85.0,4,0,73.6,MORTGAGE,1
36,21985,0,667,12,35215,11.58,36,small_business,1162.59,85.0,6,0,26.1,MORTGAGE,0
45,28961,0,692,27,19007,19.17,36,debt_consolidation,698.36,84.2,1,0,12.7,OWN,0
53,94658,4,725,29,9308,11.57,60,auto,205.03,8.5,7,0,70.8,MORTGAGE,0
55,74077,15,692,35,13455,8.76,36,debt_consolidation,426.36,8.6,2,3,46.6,MORTGAGE,0
41,35159,5,723,16,16449,9.07,36,debt_consolidation,523.61,68.4,6,0,52.6,RENT,0
39,75934,0,685,14,6859,6.78,84,auto,102.78,28.2,4,0,36.9,MORTGAGE,0
44,83497,3,625,24,28842,11.17,84,small_business,496.43,34.5,3,1,34.2,MORTGAGE,0
28,44515,12,590,10,35448,14.33,12,major_purchase,3188.28,85.0,7,1,48.0,OWN,1
39,21362,0,658,18,19578,15.64,60,major_purchase,472.36,85.0,9,0,25.0,RENT,1
50,43271,0,618,32,34835,8.81,48,auto,863.73,71.3,5,0,41.3,MORTGAGE,0
49,46224,8,670,31,115266,9.79,48,debt_consolidation,2911.83,85.0,5,0,6.5,OWN,1
38,23400,11,640,17,4842,7.43,36,auto,150.46,81.5,1,0,19.7,MORTGAGE,0
44,61097,6,713,19,18701,13.87,48,debt_consolidation,509.81,30.4,3,2,28.000000000000004,OWN,0
32,57981,23,683,11,7043,5.06,48,debt_consolidation,162.39,26.1,5,0,13.4,MORTGAGE,0
50,64024,0,715,32,53771,7.11,48,medical,1290.36,52.5,4,0,23.200000000000003,MORTGAGE,0
41,57951,3,715,22,21427,3.0,60,home_improvement,385.02,51.3,6,0,10.8,MORTGAGE,0
38,75955,5,665,19,11062,5.28,36,debt_consolidation,332.93,33.0,3,0,1.7000000000000002,MORTGAGE,0
37,44020,6,670,16,15029,7.64,48,major_purchase,364.37,43.9,6,2,12.2,RENT,1
41,55330,7,720,23,45954,7.96,72,small_business,804.83,46.0,1,0,28.799999999999997,RENT,0
36,38613,12,850,13,24750,4.82,84,home_improvement,347.72,57.1,6,0,11.1,MORTGAGE,0
49,34520,2,600,24,27044,5.48,60,major_purchase,516.32,85.0,10,1,37.1,RENT,1
37,109420,0,683,15,51105,15.05,48,debt_consolidation,1423.59,42.9,4,1,31.8,RENT,1
61,18000,2,584,39,35173,6.88,60,home_improvement,694.48,85.0,6,1,18.3,OWN,1
59,82955,5,678,41,39608,3.0,36,debt_consolidation,1151.85,32.8,3,0,36.0,MORTGAGE,0
31,33781,1,626,13,16507,5.83,60,small_business,317.82,59.4,4,4,48.3,OWN,1
42,31256,8,670,24,3722,5.88,24,debt_consolidation,164.76,80.7,8,3,21.3,RENT,1
34,57351,1,692,12,19389,9.72,60,small_business,409.29,42.0,4,0,4.6,MORTGAGE,0
38,20055,0,640,16,11326,11.44,60,home_improvement,248.75,69.3,5,0,17.299999999999997,RENT,1
66,30043,3,537,45,31319,4.59,24,small_business,1368.26,85.0,5,0,22.7,RENT,0
38,29451,6,794,13,5222,11.2,60,home_improvement,114.06,56.0,3,1,32.4,OWN,0
46,42922,2,747,26,32201,15.6,24,debt_consolidation,1570.51,66.8,4,0,18.2,RENT,0
48,30258,6,669,27,20578,14.06,36,major_purchase,703.91,60.1,9,1,7.000000000000001,MORTGAGE,1
29,128113,2,608,8,23101,12.32,60,debt_consolidation,517.61,9.0,5,0,9.1,RENT,0
31,144092,0,686,7,27809,11.63,24,home_improvement,1304.27,20.5,8,3,42.0,MORTGAGE,0
27,18000,0,708,2,17677,8.73,60,home_improvement,364.63,85.0,6,0,43.1,MORTGAGE,1
31,67954,6,741,12,14284,15.68,36,home_improvement,499.93,42.9,6,0,35.0,MORTGAGE,0
21,82059,2,748,0,39914,11.72,36,major_purchase,1320.38,37.3,7,0,13.8,OWN,0
48,67899,12,764,27,27315,6.78,60,debt_consolidation,538.04,52.6,2,0,53.5,RENT,0
66,33028,3,540,41,29207,9.4,24,debt_consolidation,1339.68,85.0,2,4,11.899999999999999,RENT,1
43,42342,2,655,22,17021,7.3,48,medical,409.96,40.6,1,1,8.7,MORTGAGE,0
25,31289,2,759,4,19470,9.44,72,auto,355.22,13.6,5,0,10.6,MORTGAGE,0
34,38095,0,606,10,17867,14.86,72,debt_consolidation,376.44,55.4,2,0,42.4,OWN,0
36,23718,4,777,12,5319,9.29,72,debt_consolidation,96.65,37.9,2,0,48.8,RENT,0
29,45758,4,824,4,6858,6.82,36,major_purchase,211.19,63.7,3,1,37.8,MORTGAGE,0
52,19896,8,775,31,16543,14.16,60,education,386.3,48.7,8,0,27.700000000000003,OWN,0
51,43474,1,732,31,4845,15.11,60,major_purchase,115.54,61.4,2,1,38.0,MORTGAGE,1
28,23175,1,644,9,16695,6.86,72,auto,283.51,85.0,2,2,14.099999999999998,MORTGAGE,1
50,55497,0,702,28,9643,15.92,36,small_business,338.64,17.8,4,0,32.4,MORTGAGE,0
60,32609,1,572,35,17099,13.85,60,medical,396.54,19.8,4,2,26.8,OWN,1
64,58357,2,617,41,20312,7.79,36,major_purchase,634.54,43.8,10,0,16.0,MORTGAGE,0
75,93802,16,623,50,4911,14.88,12,auto,442.98,13.8,5,0,22.7,RENT,0
31,127219,5,684,9,22641,5.07,48,home_improvement,522.12,4.9,3,1,56.89999999999999,RENT,0
75,18000,7,648,50,13165,8.07,60,education,267.38,85.0,5,5,40.1,MORTGAGE,1
37,29717,1,700,16,3547,5.62,36,major_purchase,107.3,78.2,4,2,34.699999999999996,RENT,1
34,40869,0,750,12,13060,6.09,12,education,1124.57,47.3,2,0,40.1,OWN,1
45,64614,1,623,24,23523,13.4,36,auto,797.12,15.5,3,0,1.0,RENT,0
35,18211,1,691,10,13575,9.94,36,debt_consolidation,437.64,85.0,3,2,18.6,MORTGAGE,0
46,27193,4,646,23,13008,5.56,36,debt_consolidation,393.14,32.7,3,2,49.3,MORTGAGE,0
26,53008,2,695,6,20084,7.64,72,home_improvement,348.62,37.7,6,1,47.199999999999996,MORTGAGE,0
39,51582,9,734,14,12894,7.34,60,home_improvement,257.39,41.9,5,0,53.2,OWN,0
57,61486,22,753,37,14957,11.0,36,debt_consolidation,489.67,27.3,5,1,23.200000000000003,RENT,0
41,63972,2,733,18,7125,19.09,36,small_business,261.5,16.1,4,0,30.7,MORTGAGE,0
43,60063,6,713,20,12546,10.82,72,debt_consolidation,237.65,4.7,7,2,51.9,MORTGAGE,0
47,55060,5,566,28,67430,11.09,72,small_business,1286.58,62.0,3,2,36.5,RENT,1
56,50687,1,593,33,20432,16.16,60,major_purchase,498.61,79.0,3,1,5.3,OTHER,1
22,73046,12,614,0,21772,7.83,36,medical,680.55,19.1,8,0,23.599999999999998,RENT,0
49,18000,1,708,29,11500,15.33,60,major_purchase,275.58,57.4,4,0,52.900000000000006,RENT,1
38,123821,6,576,15,13680,8.3,60,education,279.35,19.8,5,0,29.099999999999998,OWN,0
43,18000,2,707,24,15368,8.56,48,home_improvement,379.23,25.3,6,0,32.0,MORTGAGE,0
54,25655,2,701,29,33254,8.68,60,home_improvement,685.15,65.9,6,0,60.6,RENT,1
27,42785,3,525,3,41739,9.57,24,medical,1917.77,85.0,6,0,33.300000000000004,MORTGAGE,1
29,73391,9,592,10,13120,9.3,72,home_improvement,238.45,15.3,4,4,21.6,RENT,0
21,18000,0,763,0,17740,11.43,84,medical,307.78,85.0,4,0,14.2,RENT,0
35,48200,0,735,11,15297,8.3,36,medical,481.47,50.0,4,7,47.699999999999996,MORTGAGE,1
57,78860,2,611,38,30750,10.4,72,auto,575.89,28.9,4,1,27.0,OWN,0
40,89028,0,597,18,25034,3.55,60,education,455.97,16.2,5,1,8.799999999999999,OWN,0
25,32260,5,483,2,16933,13.13,72,education,341.08,49.0,5,0,40.699999999999996,OWN,0
36,40925,7,797,14,36561,14.53,72,debt_consolidation,763.78,60.6,1,1,29.599999999999998,OTHER,0
24,33870,9,683,5,25917,10.89,36,major_purchase,847.14,79.3,10,0,8.1,MORTGAGE,0
28,38730,6,830,10,10511,12.99,36,home_improvement,354.11,79.2,8,3,3.8,RENT,1
46,26394,12,664,21,18137,6.65,36,debt_consolidation,557.12,85.0,6,0,43.4,MORTGAGE,0
27,28751,6,702,3,15937,16.07,24,auto,780.86,74.3,7,0,3.5000000000000004,MORTGAGE,0
55,63616,13,751,31,9031,10.76,36,education,294.64,36.2,6,1,19.0,RENT,0
41,53048,1,811,18,15402,3.58,36,debt_consolidation,451.86,48.0,5,7,19.1,MORTGAGE,0
43,65837,3,720,20,40029,14.86,36,debt_consolidation,1384.88,40.1,3,4,21.5,OTHER,0
38,55737,25,680,16,38810,12.87,36,small_business,1305.23,63.4,5,0,44.5,OWN,0
51,74802,5,682,29,34175,17.49,24,home_improvement,1697.75,44.8,8,0,13.900000000000002,RENT,0
51,83027,10,596,33,31113,16.66,36,home_improvement,1104.01,36.8,4,0,36.9,OWN,0
46,18000,0,649,24,20859,15.37,36,auto,726.87,85.0,7,0,54.6,MORTGAGE,1
48,29360,10,684,26,11837,11.9,72,debt_consolidation,230.8,85.0,5,1,23.3,MORTGAGE,0
39,42666,5,790,16,26759,12.85,72,major_purchase,535.05,33.9,8,0,27.500000000000004,MORTGAGE,0
48,48358,0,645,28,5696,5.69,36,debt_consolidation,172.48,16.9,5,1,30.8,RENT,0
37,32792,0,765,19,11267,8.89,60,home_improvement,233.28,85.0,7,0,7.3999999999999995,OWN,1
42,84729,1,673,18,39078,21.94,72,debt_consolidation,980.49,48.4,2,2,55.1,MORTGAGE,0
38,160808,12,779,18,12778,3.09,48,auto,283.34,15.1,7,0,59.4,MORTGAGE,0
36,54813,5,734,13,28225,11.24,60,debt_consolidation,617.06,36.5,8,0,60.0,MORTGAGE,0
33,51565,12,728,8,13986,9.84,84,medical,231.03,29.9,5,3,17.2,MORTGAGE,0
47,81607,2,758,29,26505,13.41,36,medical,898.3,22.0,7,0,25.0,MORTGAGE,0
57,18000,13,746,39,6136,10.79,24,auto,285.39,85.0,5,2,9.5,MORTGAGE,0
56,49865,3,765,38,43925,14.86,60,small_business,1041.75,53.2,9,2,51.2,MORTGAGE,1
26,88205,1,850,4,8257,10.06,48,major_purchase,209.66,19.0,2,3,25.5,OWN,0
57,33326,0,809,38,6951,13.1,36,auto,234.54,25.8,4,1,6.7,RENT,0
38,23483,25,717,17,42304,11.46,72,auto,815.22,85.0,3,0,9.9,RENT,0
49,43849,2,644,30,17998,8.83,60,auto,372.13,52.6,5,4,18.099999999999998,RENT,0
31,47267,0,709,9,14554,8.26,36,home_improvement,457.82,51.1,6,0,29.2,RENT,1
43,28418,0,525,21,54033,15.11,60,education,1288.56,56.9,8,0,30.4,OWN,1
45,172421,1,746,21,30084,12.5,60,debt_consolidation,676.83,6.4,7,1,22.6,MORTGAGE,0
24,36782,10,595,0,13165,13.98,36,home_improvement,449.82,31.5,7,2,26.400000000000002,MORTGAGE,1
49,24533,3,769,28,16414,15.02,24,small_business,796.02,85.0,7,0,22.6,MORTGAGE,0
58,46343,5,838,36,38243,7.93,72,home_improvement,669.22,41.3,3,0,11.0,MORTGAGE,0
39,84517,12,563,21,9186,8.92,24,major_purchase,419.32,13.9,4,0,6.800000000000001,OWN,0
58,49535,3,675,33,49534,8.64,48,debt_consolidation,1224.21,70.5,5,1,7.3,RENT,0
39,65601,9,594,19,13222,14.12,36,small_business,452.67,27.2,5,0,25.4,RENT,0
52,29059,1,541,32,9798,10.36,72,education,183.3,69.5,9,0,28.7,MORTGAGE,0
21,119684,18,671,3,38593,10.73,24,education,1793.9,23.7,9,1,36.6,RENT,1
71,68667,0,730,47,30158,5.78,24,debt_consolidation,1333.63,44.8,3,0,34.8,RENT,0
59,91915,6,740,34,5199,13.3,60,debt_consolidation,119.09,29.5,12,0,35.4,MORTGAGE,0
38,61028,5,692,19,16734,13.43,36,major_purchase,567.31,52.0,10,0,20.9,OTHER,0
21,80412,1,546,1,8319,12.24,24,debt_consolidation,392.54,16.6,5,0,14.299999999999999,MORTGAGE,0
45,29032,2,689,20,31534,10.65,36,medical,1027.16,85.0,2,0,23.9,RENT,0
24,36503,1,560,6,60097,14.17,48,small_business,1647.37,85.0,6,0,15.6,MORTGAGE,1
47,109961,0,565,28,26275,9.8,36,debt_consolidation,845.36,23.5,7,0,22.6,RENT,0
46,124972,4,600,21,10596,15.68,36,debt_consolidation,370.85,17.8,5,0,11.1,RENT,0
30,24630,25,763,7,33622,12.86,60,education,762.6,85.0,5,5,21.6,RENT,1
55,56945,4,723,35,17409,4.95,36,major_purchase,521.37,40.4,2,3,30.099999999999998,MORTGAGE,0
51,37851,3,705,33,17125,9.47,60,debt_consolidation,359.41,38.5,10,0,36.7,RENT,0
53,32266,0,610,33,12839,11.3,60,medical,281.08,85.0,1,0,1.7000000000000002,RENT,1
42,58157,0,648,22,19404,7.21,60,auto,386.15,22.4,3,0,39.900000000000006,RENT,0
25,97205,3,570,0,17159,14.32,36,auto,589.12,22.5,4,7,27.800000000000004,MORTGAGE,0
53,64279,21,789,28,3351,3.0,48,major_purchase,74.17,17.5,3,0,25.900000000000002,RENT,0
38,40469,10,850,18,18363,13.22,60,auto,419.89,25.9,2,7,38.6,OWN,1
25,66763,2,724,0,16377,12.76,12,major_purchase,1460.91,47.5,4,1,32.300000000000004,MORTGAGE,0
58,39498,3,738,37,22989,3.0,60,medical,413.08,51.8,5,0,19.900000000000002,MORTGAGE,0
67,62772,4,667,48,4426,10.41,24,education,205.08,24.6,4,0,42.5,MORTGAGE,0
41,113309,5,550,21,25807,8.26,36,education,811.8,28.9,6,1,14.6,OWN,0
67,18000,5,612,43,18398,15.67,60,medical,444.18,79.2,5,1,2.6,RENT,0
43,79090,7,642,18,25504,6.65,60,medical,500.81,30.2,6,0,37.4,OTHER,0
37,19468,0,649,13,5765,13.2,60,home_improvement,131.76,35.3,5,2,37.7,RENT,0
34,102436,14,630,10,7598,13.99,36,home_improvement,259.64,36.4,3,0,5.6000000000000005,RENT,0
61,33449,0,683,36,4853,8.43,60,education,99.4,32.7,2,0,25.8,MORTGAGE,0
32,23609,3,611,14,19978,15.19,24,medical,970.47,58.0,4,2,23.1,OTHER,1
50,74396,12,850,29,14163,8.34,84,major_purchase,223.15,21.3,6,0,36.1,RENT,0
35,60992,3,570,13,16304,15.33,36,medical,567.82,38.7,4,1,13.600000000000001,RENT,0
36,26916,0,750,14,6804,20.42,60,debt_consolidation,181.86,85.0,4,2,21.6,MORTGAGE,0
54,23114,1,659,35,7731,13.72,72,education,158.15,85.0,9,0,22.5,OWN,0
37,43805,4,717,19,3142,12.45,36,major_purchase,105.04,48.5,5,1,14.6,MORTGAGE,0
37,23802,0,720,13,7031,8.11,12,home_improvement,611.97,85.0,6,1,25.3,RENT,0
55,25928,2,692,34,11441,17.43,72,debt_consolidation,257.27,85.0,4,0,38.9,OTHER,0
61,52542,1,589,37,11862,13.55,60,auto,273.25,38.6,3,1,4.9,OTHER,0
49,27459,8,653,31,17199,8.16,36,education,540.22,56.0,5,3,20.0,MORTGAGE,0
34,63317,0,693,9,30734,16.0,60,major_purchase,747.39,39.0,7,0,28.7,OWN,1
35,119860,5,688,10,11133,10.44,60,home_improvement,238.96,10.1,6,0,48.9,OWN,0
42,44840,2,598,17,25391,12.71,48,home_improvement,677.53,70.3,11,4,17.1,OTHER,0
45,53002,4,783,24,31094,8.36,72,major_purchase,550.66,58.9,5,3,13.8,RENT,0
30,164531,1,480,7,40337,6.25,48,auto,951.95,22.2,3,0,53.0,MORTGAGE,0
50,24039,4,659,27,25408,6.45,48,debt_consolidation,601.96,54.2,6,0,27.500000000000004,MORTGAGE,0
43,100181,5,606,20,18983,8.47,12,education,1655.43,43.3,8,0,32.5,MORTGAGE,0
21,93201,0,694,0,8467,12.05,84,home_improvement,149.69,13.1,5,0,11.700000000000001,MORTGAGE,0
30,81845,8,761,6,21823,8.81,24,medical,995.08,36.5,10,0,34.5,RENT,0
35,106409,9,567,13,13857,6.83,36,small_business,426.79,25.1,5,1,9.8,MORTGAGE,0
41,58008,0,850,18,47265,6.2,60,medical,918.17,25.0,7,0,13.100000000000001,RENT,1
64,34552,4,696,40,19223,15.07,12,auto,1735.67,85.0,3,4,65.4,OWN,1
44,94536,4,710,25,16123,9.51,48,medical,405.14,7.9,6,0,38.7,MORTGAGE,0
31,96732,0,564,12,48588,3.0,36,debt_consolidation,1413.0,31.4,8,0,18.0,OTHER,0
44,95147,2,676,26,12865,9.97,12,education,1130.86,38.2,2,0,16.1,RENT,0
37,50347,17,757,16,17993,8.34,60,major_purchase,367.77,59.6,5,0,27.500000000000004,MORTGAGE,0
45,31897,4,696,21,73612,10.82,60,debt_consolidation,1593.9,85.0,7,1,27.500000000000004,MORTGAGE,1
48,54985,13,691,25,21728,7.73,60,education,437.76,28.6,5,0,43.1,OWN,0
56,86278,5,675,35,39640,15.15,60,medical,946.16,25.0,9,0,10.8,OTHER,0
41,90636,0,569,21,51671,9.39,48,medical,1295.43,32.4,8,1,12.1,OWN,0
61,37880,0,569,42,12255,9.16,48,small_business,305.9,50.4,8,0,14.099999999999998,OWN,1
52,59232,6,773,31,34068,8.74,36,major_purchase,1079.24,59.0,7,3,33.7,MORTGAGE,0
33,22353,4,750,15,14286,11.89,24,home_improvement,671.76,85.0,5,0,18.2,OWN,0
68,88518,0,762,45,75203,11.58,72,debt_consolidation,1453.86,32.5,3,2,17.299999999999997,OTHER,0
45,30638,4,614,20,49539,8.44,60,auto,1014.94,79.3,7,0,43.8,RENT,0
31,78523,8,667,9,30342,10.1,24,home_improvement,1401.53,52.1,7,1,45.800000000000004,OWN,0
61,24597,6,778,36,37467,8.99,36,major_purchase,1191.27,85.0,7,3,53.300000000000004,RENT,1
66,91021,1,581,43,11082,13.4,72,major_purchase,224.81,32.8,5,0,34.4,MORTGAGE,0
41,59462,1,770,19,60011,4.84,84,auto,843.69,55.0,6,0,26.5,OWN,0
35,30674,17,633,16,9575,8.64,60,auto,197.09,43.0,5,2,30.2,OTHER,0
39,74221,10,611,14,23978,9.22,48,home_improvement,599.2,25.1,3,3,11.5,MORTGAGE,0
50,34399,1,677,25,10940,15.58,72,home_improvement,234.79,49.3,5,0,14.499999999999998,RENT,0
57,76859,8,590,34,32934,14.7,60,debt_consolidation,778.32,30.2,5,0,9.2,OWN,0
48,41586,0,528,29,61178,11.57,60,home_improvement,1347.61,85.0,6,6,25.5,MORTGAGE,1
43,18000,1,686,23,24737,6.02,60,auto,478.47,85.0,3,1,30.0,RENT,0
59,27188,0,722,35,22483,10.23,36,major_purchase,727.89,85.0,7,0,43.1,MORTGAGE,1
38,37863,0,777,19,16655,17.52,60,debt_consolidation,418.59,60.0,7,0,5.800000000000001,OWN,0
54,111403,9,728,33,19347,9.41,36,major_purchase,618.93,25.2,8,0,43.4,MORTGAGE,0
38,84177,4,837,17,14256,10.51,36,education,463.42,28.9,7,5,17.5,RENT,0
47,129873,1,788,26,56576,10.75,60,debt_consolidation,1223.06,25.3,2,0,29.2,OWN,0
40,132214,9,739,16,31438,6.6,48,debt_consolidation,747.0,15.2,1,0,35.4,MORTGAGE,0
41,35566,8,717,20,14140,6.76,48,medical,337.03,45.0,3,0,23.200000000000003,OWN,0
37,43778,0,778,17,18812,6.76,48,education,448.39,51.1,9,0,7.9,RENT,0
58,38301,5,502,33,138846,8.81,84,debt_consolidation,2220.54,85.0,6,2,15.6,OWN,0
33,32764,6,641,14,21818,11.77,72,home_improvement,423.94,38.5,1,3,34.5,RENT,0
33,18000,6,531,8,49864,10.68,48,debt_consolidation,1281.03,85.0,2,0,28.499999999999996,MORTGAGE,0
67,48588,6,733,48,12045,12.03,48,debt_consolidation,317.37,41.5,2,4,14.799999999999999,MORTGAGE,0
53,22666,0,620,34,25122,18.64,60,major_purchase,646.71,85.0,5,4,76.9,MORTGAGE,1
21,48025,1,850,0,11647,20.38,60,home_improvement,311.04,23.3,2,0,34.9,RENT,0
35,174462,9,638,11,12397,10.38,72,home_improvement,232.05,5.1,3,0,20.5,OWN,0
21,36112,11,688,1,31433,13.69,24,debt_consolidation,1504.59,85.0,4,2,28.999999999999996,OWN,0
30,55097,1,647,10,9634,12.64,60,medical,217.43,26.0,8,2,59.0,MORTGAGE,0
21,84456,0,640,0,7828,14.31,36,medical,268.72,13.6,6,4,46.2,OWN,0
